Video file,Day,Month,Year,Date,Time,Event,EventC,Direction,Social,Flash,Site,Week,TimeofYear
snip_2020_08_17_21_56_33_in.mp4,17,8,2020,17/08/2020,20:56:57,LS1 Einflug,1,right,1,no,Anklam,3,16
snip_2020_08_17_22_30_17_in.mp4,17,8,2020,17/08/2020,21:30:41,LS1 Einflug,1,right,0,no,Anklam,3,16
snip_2020_08_17_22_41_28_in.mp4,17,8,2020,17/08/2020,21:41:51,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_22_44_09_in.mp4,17,8,2020,17/08/2020,21:44:33,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_22_57_56_in.mp4,17,8,2020,17/08/2020,21:58:20,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_23_11_01_in.mp4,17,8,2020,17/08/2020,22:11:25,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_23_22_05_in.mp4,17,8,2020,17/08/2020,22:22:29,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_23_23_06_in.mp4,17,8,2020,17/08/2020,22:23:30,LS1 Einflug,1,down,1,no,Anklam,3,16
snip_2020_08_17_23_28_09_in.mp4,17,8,2020,17/08/2020,22:28:33,LS1 Einflug,1,down,1,no,Anklam,3,16
snip_2020_08_17_23_37_31_in.mp4,17,8,2020,17/08/2020,22:37:55,LS1 Einflug,1,down,1,no,Anklam,3,16
snip_2020_08_17_23_43_05_in.mp4,17,8,2020,17/08/2020,22:43:29,LS1 Einflug,1,down,1,no,Anklam,3,16
snip_2020_08_17_23_58_58_in.mp4,17,8,2020,17/08/2020,22:59:22,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_23_59_09_in.mp4,17,8,2020,17/08/2020,22:59:33,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_18_00_13_13_in.mp4,17,8,2020,17/08/2020,23:13:37,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_18_00_40_04_in.mp4,17,8,2020,17/08/2020,23:40:28,LS1 Einflug,1,down,1,no,Anklam,3,16
snip_2020_08_18_01_00_22_in.mp4,18,8,2020,18/08/2020,0:00:46,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_18_01_16_22_in.mp4,18,8,2020,18/08/2020,0:16:46,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_18_01_19_25_in.mp4,18,8,2020,18/08/2020,0:19:49,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_18_01_24_52_in.mp4,18,8,2020,18/08/2020,0:25:17,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_18_01_28_21_in.mp4,18,8,2020,18/08/2020,0:28:46,LS1 Einflug,1,up,1,no,Anklam,3,17
snip_2020_08_18_01_30_55_in.mp4,18,8,2020,18/08/2020,0:31:20,LS1 Einflug,1,right,1,no,Anklam,3,17
snip_2020_08_18_01_59_16_in.mp4,18,8,2020,18/08/2020,0:59:41,LS1 Einflug,1,down,1,no,Anklam,3,17
snip_2020_08_18_02_27_22_in.mp4,18,8,2020,18/08/2020,1:27:47,LS1 Einflug,1,right,1,no,Anklam,3,17
snip_2020_08_18_03_03_57_in.mp4,18,8,2020,18/08/2020,2:04:22,LS1 Einflug,1,down,1,no,Anklam,3,17
snip_2020_08_18_03_15_04_in.mp4,18,8,2020,18/08/2020,2:15:30,LS1 Einflug,1,innerloop,1,no,Anklam,3,17
snip_2020_08_18_03_26_54_in.mp4,18,8,2020,18/08/2020,2:27:19,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_18_03_45_48_in.mp4,18,8,2020,18/08/2020,2:46:13,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_18_03_46_46_in.mp4,18,8,2020,18/08/2020,2:47:11,LS1 Einflug,NA,NA,NA,no,Anklam,3,17
snip_2020_08_18_03_56_06_in.mp4,18,8,2020,18/08/2020,2:56:31,LS1 Einflug,1,up,1,no,Anklam,3,17
snip_2020_08_18_04_04_41_in.mp4,18,8,2020,18/08/2020,3:05:06,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_18_04_09_41_in.mp4,18,8,2020,18/08/2020,3:10:06,LS1 Einflug,1,down,1,no,Anklam,3,17
snip_2020_08_18_04_22_44_in.mp4,18,8,2020,18/08/2020,3:23:10,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_18_04_24_19_in.mp4,18,8,2020,18/08/2020,3:24:44,LS1 Einflug,1,down,1,no,Anklam,3,17
snip_2020_08_18_04_55_05_in.mp4,18,8,2020,18/08/2020,3:55:31,LS1 Einflug,1,down,1,no,Anklam,3,17
snip_2020_08_18_21_18_05_in.mp4,18,8,2020,18/08/2020,20:18:35,LS1 Einflug,1,down,1,no,Anklam,3,17
snip_2020_08_18_22_06_35_in.mp4,18,8,2020,18/08/2020,21:07:05,LS1 Einflug,1,down,1,no,Anklam,3,17
,18,8,2020,18/08/2020,21:08:16,LS1 Einflug,1,innerloop,1,no,Anklam,3,17
snip_2020_08_18_22_09_19_in.mp4,18,8,2020,18/08/2020,21:09:49,LS1 Einflug,1,down,1,no,Anklam,3,17
snip_2020_08_18_22_11_01_in.mp4,18,8,2020,18/08/2020,21:11:32,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_18_22_28_49_in.mp4,18,8,2020,18/08/2020,21:29:19,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_18_22_39_24_in.mp4,18,8,2020,18/08/2020,21:39:55,LS1 Einflug,1,innerloop,0,no,Anklam,3,17
snip_2020_08_18_22_40_22_in.mp4,18,8,2020,18/08/2020,21:40:52,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_18_22_46_29_in.mp4,18,8,2020,18/08/2020,21:46:59,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_18_22_53_07_in.mp4,18,8,2020,18/08/2020,21:53:37,LS1 Einflug,1,down,1,no,Anklam,3,17
snip_2020_08_18_23_28_49_in.mp4,18,8,2020,18/08/2020,22:29:21,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_18_23_40_26_in.mp4,18,8,2020,18/08/2020,22:40:57,LS1 Einflug,1,innerloop,0,no,Anklam,3,17
snip_2020_08_18_23_46_10_in.mp4,18,8,2020,18/08/2020,22:46:41,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_18_23_46_50_in.mp4,18,8,2020,18/08/2020,22:47:21,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_19_00_01_25_in.mp4,18,8,2020,18/08/2020,23:01:56,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_19_00_06_26_in.mp4,18,8,2020,18/08/2020,23:06:57,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_19_00_46_52_in.mp4,18,8,2020,18/08/2020,23:47:23,LS1 Einflug,1,down,0,no,Anklam,3,17
snip_2020_08_19_01_35_45_in.mp4,19,8,2020,19/08/2020,0:36:17,LS1 Einflug,1,down,0,no,Anklam,3,18
snip_2020_08_19_01_51_09_in.mp4,19,8,2020,19/08/2020,0:51:41,LS1 Einflug,1,down,1,no,Anklam,3,18
snip_2020_08_19_01_52_03_in.mp4,19,8,2020,19/08/2020,0:52:35,LS1 Einflug,1,innerloop,1,no,Anklam,3,18
